Simu_round	Time_Greedy	Time_exhaus	Number_Greedy	Number_exhaus	Info	greedy_PE	exhaus_PE	greedy_PIC	exhaus_PIC
2478	0	0	0	0	Both_failed	0	0	0	0
2479	0	0	2	2		0.7454,0.6717,0.4124,0.6098;0.7454,0.6501,0.4124,0.6026	0.6717,0.7454,0.4124,0.6098;0.7454,0.4124,0.6501,0.6026	0.7446,0.6756,0.4662,0.6288;0.7446,0.642,0.4662,0.6176	0.6756,0.7446,0.4662,0.6288;0.7446,0.4662,0.642,0.6176
2480	0	0	2	2		0.4951,0.8808,0.2551,0.5437;0.4951,0.8808,0.5901,0.6553	0.4951,0.2551,0.8808,0.5437;0.4951,0.5901,0.8808,0.6553	0.5632,0.8442,0.3318,0.5797;0.5632,0.8442,0.6102,0.6725	0.5632,0.3318,0.8442,0.5797;0.5632,0.6102,0.8442,0.6725
2481	0	0	0	0	Both_failed	0	0	0	0
2482	0	0	2	2		0.7057,0.4527,0.5792;0.7057,0.4527,0.5792	0.4527,0.7057,0.5792;0.7057,0.4527,0.5792	0.673,0.4992,0.5861;0.673,0.4992,0.5861	0.4992,0.673,0.5861;0.673,0.4992,0.5861
2483	0	0	0	0	Both_failed	0	0	0	0
2484	0	0	0	0	Both_failed	0	0	0	0
2485	0	0	0	0	Both_failed	0	0	0	0
2486	0	0	0	0	Both_failed	0	0	0	0
2487	0	0	0	0	Both_failed	0	0	0	0
2488	0	0	0	0	Both_failed	0	0	0	0
2489	0	0	1	2	Exhaus	0.5233,0.5616,0.3761,0.487	0.3761,0.4527,0.5616,0.4635;0.3761,0.5616,0.5233,0.487	0.535,0.5958,0.4102,0.5137	0.4102,0.4992,0.5958,0.5017;0.4102,0.5958,0.535,0.5137
2490	0	0	0	0	Both_failed	0	0	0	0
2491	0	0	0	0	Both_failed	0	0	0	0
2492	0	0	1	1		0.4951,0.4518,0.6501,0.5323	0.6501,0.4518,0.4951,0.5323	0.5632,0.45,0.642,0.5517	0.642,0.45,0.5632,0.5517
2493	0	0	0	0	Both_failed	0	0	0	0
2494	0	0	2	2		0.7057,0.427,0.5664;0.7057,0.4518,0.5788	0.427,0.7057,0.5664;0.4518,0.7057,0.5788	0.673,0.4918,0.5824;0.673,0.45,0.5615	0.4918,0.673,0.5824;0.45,0.673,0.5615
2495	0	0	2	2		0.6654,0.7522,0.2749,0.5642;0.6654,0.7522,0.427,0.6149	0.7522,0.2749,0.6654,0.5642;0.7522,0.427,0.6654,0.6149	0.6918,0.73,0.3648,0.5955;0.6918,0.73,0.4918,0.6379	0.73,0.3648,0.6918,0.5955;0.73,0.4918,0.6918,0.6379
2496	0	0	1	1		0.6717,0.7522,0.4859,0.6366	0.6717,0.4859,0.7522,0.6366	0.6756,0.73,0.5478,0.6511	0.6756,0.5478,0.73,0.6511
2497	0	0	1	1		0.7029,0.4124,0.5576	0.7029,0.4124,0.5576	0.7014,0.4662,0.5838	0.7014,0.4662,0.5838
2498	0	0	0	0	Both_failed	0	0	0	0
2499	0	0	2	2		0.6493,0.4518,0.7522,0.5616,0.6037;0.6493,0.4518,0.7522,0.5535,0.6017	0.4518,0.6493,0.7522,0.5616,0.6037;0.4518,0.6493,0.7522,0.5535,0.6017	0.672,0.45,0.73,0.5958,0.612;0.672,0.45,0.73,0.5812,0.6083	0.45,0.672,0.73,0.5958,0.612;0.45,0.672,0.73,0.5812,0.6083
2500	0	0	0	0	Both_failed	0	0	0	0
2501	0	0	0	0	Both_failed	0	0	0	0
2502	0	0	0	0	Both_failed	0	0	0	0
2503	0	0	1	1		0.7057,0.5616,0.6337	0.5616,0.7057,0.6337	0.673,0.5958,0.6344	0.5958,0.673,0.6344
2504	0	0	2	2		0.8288,0.4124,0.6206;0.8288,0.5141,0.6714	0.4124,0.8288,0.6206;0.5141,0.8288,0.6714	0.7978,0.4662,0.632;0.7978,0.5862,0.692	0.4662,0.7978,0.632;0.5862,0.7978,0.692
2505	0	0	0	0	Both_failed	0	0	0	0
2506	0	0	1	3	Exhaus	0.7454,0.427,0.5901,0.5875	0.6717,0.5901,0.6717,0.6445;0.5901,0.7454,0.427,0.5875;0.5901,0.427,0.6717,0.5629	0.7446,0.4918,0.6102,0.6155	0.6756,0.6102,0.6756,0.6538;0.6102,0.7446,0.4918,0.6155;0.6102,0.4918,0.6756,0.5925
2507	0	0	0	0	Both_failed	0	0	0	0
2508	0	0	0	0	Both_failed	0	0	0	0
2509	0	0	0	0	Both_failed	0	0	0	0
2510	0	0	2	3	Exhaus	0.6717,0.427,0.5901,0.5629;0.6717,0.427,0.5233,0.5407	0.6493,0.5901,0.6717,0.637;0.427,0.5901,0.6717,0.5629;0.427,0.6717,0.5233,0.5407	0.6756,0.4918,0.6102,0.5925;0.6756,0.4918,0.535,0.5675	0.672,0.6102,0.6756,0.6526;0.4918,0.6102,0.6756,0.5925;0.4918,0.6756,0.535,0.5675
2511	0	0	0	0	Both_failed	0	0	0	0
2512	0	0	0	0	Both_failed	0	0	0	0
2513	0	0	2	2		0.8288,0.6493,0.739;0.8288,0.5901,0.7094	0.8288,0.6493,0.739;0.8288,0.5901,0.7094	0.7978,0.672,0.7349;0.7978,0.6102,0.704	0.7978,0.672,0.7349;0.7978,0.6102,0.704
2514	0	0	0	0	Both_failed	0	0	0	0
2515	0	0	1	1		0.8288,0.6493,0.739	0.8288,0.6493,0.739	0.7978,0.672,0.7349	0.7978,0.672,0.7349
2516	0	0	2	2		0.8288,0.4518,0.6403;0.8288,0.5141,0.6714	0.4518,0.8288,0.6403;0.5141,0.8288,0.6714	0.7978,0.45,0.6239;0.7978,0.5862,0.692	0.45,0.7978,0.6239;0.5862,0.7978,0.692
2517	0	0	0	0	Both_failed	0	0	0	0
2518	0	0	0	0	Both_failed	0	0	0	0
2519	0	0	0	0	Both_failed	0	0	0	0
2520	0	0	0	0	Both_failed	0	0	0	0
2521	0	0	1	1		0.7057,0.5616,0.6337	0.5616,0.7057,0.6337	0.673,0.5958,0.6344	0.5958,0.673,0.6344
2522	0	0	2	2		0.4951,0.5616,0.5233,0.5267;0.4951,0.5616,0.427,0.4946	0.4951,0.5233,0.5616,0.5267;0.4951,0.5616,0.427,0.4946	0.5632,0.5958,0.535,0.5647;0.5632,0.5958,0.4918,0.5503	0.5632,0.535,0.5958,0.5647;0.5632,0.5958,0.4918,0.5503
2523	0	0	0	0	Both_failed	0	0	0	0
2524	0	0	3	4	Exhaus	0.4951,0.4518,0.2995,0.4155;0.4951,0.4518,0.5616,0.5028;0.4951,0.4518,0.4527,0.4665	0.4518,0.2995,0.4951,0.4155;0.4518,0.2995,0.4527,0.4013;0.4518,0.4951,0.5616,0.5028;0.4518,0.4951,0.4527,0.4665	0.5632,0.45,0.3142,0.4425;0.5632,0.45,0.5958,0.5363;0.5632,0.45,0.4992,0.5041	0.45,0.3142,0.5632,0.4425;0.45,0.3142,0.4992,0.4211;0.45,0.5632,0.5958,0.5363;0.45,0.5632,0.4992,0.5041
2525	0	0	2	2		0.7057,0.6501,0.6779;0.7057,0.6717,0.6887	0.6501,0.7057,0.6779;0.7057,0.6717,0.6887	0.673,0.642,0.6575;0.673,0.6756,0.6743	0.642,0.673,0.6575;0.673,0.6756,0.6743
2526	0	0	0	0	Both_failed	0	0	0	0
2527	0	0	1	1		0.427,0.5901,0.6318,0.5233,0.543	0.427,0.6318,0.5233,0.5901,0.543	0.4918,0.6102,0.666,0.535,0.5758	0.4918,0.666,0.535,0.6102,0.5758
2528	0	0	0	0	Both_failed	0	0	0	0
2529	0	0	2	6	Exhaus	0.6717,0.4124,0.6149,0.5663;0.6717,0.2995,0.6149,0.5287	0.6149,0.4124,0.6717,0.5663;0.6149,0.4124,0.5901,0.5391;0.6149,0.4124,0.427,0.4848;0.6149,0.4124,0.2995,0.4423;0.6149,0.6717,0.2995,0.5287;0.6149,0.5901,0.2995,0.5015	0.6756,0.4662,0.6454,0.5957;0.6756,0.3142,0.6454,0.5451	0.6454,0.4662,0.6756,0.5957;0.6454,0.4662,0.6102,0.5739;0.6454,0.4662,0.4918,0.5345;0.6454,0.4662,0.3142,0.4753;0.6454,0.6756,0.3142,0.5451;0.6454,0.6102,0.3142,0.5233
2530	0	0	0	0	Both_failed	0	0	0	0
2531	0	0	1	4	Exhaus	0.7029,0.4527,0.427,0.5275	0.4124,0.4527,0.427,0.4307;0.4527,0.4124,0.427,0.4307;0.4527,0.427,0.3761,0.4186;0.4527,0.427,0.7029,0.5275	0.7014,0.4992,0.4918,0.5641	0.4662,0.4992,0.4918,0.4857;0.4992,0.4662,0.4918,0.4857;0.4992,0.4918,0.4102,0.4671;0.4992,0.4918,0.7014,0.5641
2532	0	0	1	2	Exhaus	0.6654,0.6501,0.4951,0.6035	0.4124,0.4951,0.6654,0.5243;0.6501,0.4951,0.6654,0.6035	0.6918,0.642,0.5632,0.6323	0.4662,0.5632,0.6918,0.5737;0.642,0.5632,0.6918,0.6323
2533	0	0	0	0	Both_failed	0	0	0	0
2534	0	0	0	0	Both_failed	0	0	0	0
2535	0	0	0	0	Both_failed	0	0	0	0
2536	0	0	0	0	Both_failed	0	0	0	0
2537	0	0	3	3		0.427,0.4518,0.5535,0.4774;0.427,0.4518,0.5233,0.4674;0.427,0.4518,0.4124,0.4304	0.4518,0.5535,0.427,0.4774;0.4518,0.427,0.5233,0.4674;0.4518,0.427,0.4124,0.4304	0.4918,0.45,0.5812,0.5077;0.4918,0.45,0.535,0.4923;0.4918,0.45,0.4662,0.4693	0.45,0.5812,0.4918,0.5077;0.45,0.4918,0.535,0.4923;0.45,0.4918,0.4662,0.4693
2538	0	0	0	0	Both_failed	0	0	0	0
2539	0	0	0	0	Both_failed	0	0	0	0
2540	0	0	3	3		0.8288,0.7454,0.7871;0.8288,0.6654,0.7471;0.8288,0.4527,0.6407	0.8288,0.7454,0.7871;0.8288,0.6654,0.7471;0.8288,0.4527,0.6407	0.7978,0.7446,0.7712;0.7978,0.6918,0.7448;0.7978,0.4992,0.6485	0.7978,0.7446,0.7712;0.7978,0.6918,0.7448;0.7978,0.4992,0.6485
2541	0	0	0	0	Both_failed	0	0	0	0
2542	0	0	0	0	Both_failed	0	0	0	0
2543	0	0	1	1	Greedy_contained	0.7522,0.5616,0.6717,0.6618	0.5616,0.6717,0.6166	0.73,0.5958,0.6756,0.6671	0.5958,0.6756,0.6357
2544	0	0	2	2		0.8288,0.5233,0.676;0.8288,0.6149,0.7218	0.5233,0.8288,0.676;0.8288,0.6149,0.7218	0.7978,0.535,0.6664;0.7978,0.6454,0.7216	0.535,0.7978,0.6664;0.7978,0.6454,0.7216
2545	0	0	0	0	Both_failed	0	0	0	0
2546	0	0	1	1		0.5616,0.5535,0.2749,0.2551,0.4113	0.5535,0.5616,0.2749,0.2551,0.4113	0.5958,0.5812,0.3648,0.3318,0.4684	0.5812,0.5958,0.3648,0.3318,0.4684
2547	0	0	0	0	Both_failed	0	0	0	0
2548	0	0	1	1		0.7454,0.6717,0.6717,0.6963	0.6717,0.6717,0.7454,0.6963	0.7446,0.6756,0.6756,0.6986	0.6756,0.6756,0.7446,0.6986
2549	0	0	1	1		0.6717,0.5141,0.6717,0.6192	0.5141,0.6717,0.6717,0.6192	0.6756,0.5862,0.6756,0.6458	0.5862,0.6756,0.6756,0.6458
2550	0	0	0	0	Both_failed	0	0	0	0
2551	0	0	0	0	Both_failed	0	0	0	0
2552	0	0	3	5	Exhaus	0.7454,0.6501,0.4859,0.6271;0.7454,0.6501,0.5141,0.6365;0.7454,0.6501,0.4518,0.6158	0.7454,0.4859,0.6501,0.6271;0.7454,0.5141,0.6501,0.6365;0.7454,0.4518,0.6501,0.6158;0.4859,0.5141,0.6501,0.55;0.5141,0.4518,0.6501,0.5387	0.7446,0.642,0.5478,0.6448;0.7446,0.642,0.5862,0.6576;0.7446,0.642,0.45,0.6122	0.7446,0.5478,0.642,0.6448;0.7446,0.5862,0.642,0.6576;0.7446,0.45,0.642,0.6122;0.5478,0.5862,0.642,0.592;0.5862,0.45,0.642,0.5594
2553	0	0	3	3		0.7454,0.2995,0.2551,0.4333;0.7454,0.2995,0.5616,0.5355;0.7454,0.2995,0.5616,0.5355	0.7454,0.2551,0.2995,0.4333;0.7454,0.5616,0.2995,0.5355;0.7454,0.2995,0.5616,0.5355	0.7446,0.3142,0.3318,0.4635;0.7446,0.3142,0.5958,0.5515;0.7446,0.3142,0.5958,0.5515	0.7446,0.3318,0.3142,0.4635;0.7446,0.5958,0.3142,0.5515;0.7446,0.3142,0.5958,0.5515
2554	0	0	1	1		0.6654,0.6717,0.6686	0.6717,0.6654,0.6686	0.6918,0.6756,0.6837	0.6756,0.6918,0.6837
2555	0	0	0	0	Both_failed	0	0	0	0
2556	0	0	0	0	Both_failed	0	0	0	0
2557	0	0	0	0	Both_failed	0	0	0	0
2558	0	0	0	0	Both_failed	0	0	0	0
2559	0	0	0	0	Both_failed	0	0	0	0
2560	0	0	0	0	Both_failed	0	0	0	0
2561	0	0	0	0	Both_failed	0	0	0	0
2562	0	0	1	1		0.7029,0.4951,0.427,0.5417	0.7029,0.4951,0.427,0.5417	0.7014,0.5632,0.4918,0.5855	0.7014,0.5632,0.4918,0.5855
2563	0	0	0	0	Both_failed	0	0	0	0
2564	0	0	0	0	Both_failed	0	0	0	0
2565	0	0	0	0	Both_failed	0	0	0	0
2566	0	0	0	0	Both_failed	0	0	0	0
2567	0	0	0	0	Both_failed	0	0	0	0
2568	0	0	0	0	Both_failed	0	0	0	0
2569	0	0	0	0	Both_failed	0	0	0	0
2570	0	0	1	1		0.7454,0.4527,0.5535,0.5839	0.4527,0.5535,0.7454,0.5839	0.7446,0.4992,0.5812,0.6083	0.4992,0.5812,0.7446,0.6083
2571	0	0	2	2		0.7029,0.427,0.5616,0.5638;0.7029,0.427,0.427,0.519	0.5616,0.427,0.7029,0.5638;0.427,0.427,0.7029,0.519	0.7014,0.4918,0.5958,0.5963;0.7014,0.4918,0.4918,0.5617	0.5958,0.4918,0.7014,0.5963;0.4918,0.4918,0.7014,0.5617
2572	0	0	0	0	Both_failed	0	0	0	0
2573	0	0	0	0	Both_failed	0	0	0	0
2574	0	0	2	2		0.6717,0.5616,0.6166;0.6717,0.5616,0.6166	0.6717,0.5616,0.6166;0.5616,0.6717,0.6166	0.6756,0.5958,0.6357;0.6756,0.5958,0.6357	0.6756,0.5958,0.6357;0.5958,0.6756,0.6357
2575	0	0	0	0	Both_failed	0	0	0	0
2576	0	0	1	1		0.5141,0.5901,0.2551,0.4531	0.5901,0.2551,0.5141,0.4531	0.5862,0.6102,0.3318,0.5094	0.6102,0.3318,0.5862,0.5094
2577	0	0	3	3		0.7057,0.7454,0.7255;0.7057,0.5616,0.6337;0.7057,0.7522,0.729	0.7454,0.7057,0.7255;0.5616,0.7057,0.6337;0.7057,0.7522,0.729	0.673,0.7446,0.7088;0.673,0.5958,0.6344;0.673,0.73,0.7015	0.7446,0.673,0.7088;0.5958,0.673,0.6344;0.673,0.73,0.7015
2578	0	0	2	3	Exhaus	0.6717,0.5141,0.5616,0.5825;0.6717,0.5141,0.3761,0.5206	0.5141,0.5616,0.2995,0.4584;0.5141,0.5616,0.6717,0.5825;0.5141,0.3761,0.6717,0.5206	0.6756,0.5862,0.5958,0.6192;0.6756,0.5862,0.4102,0.5573	0.5862,0.5958,0.3142,0.4987;0.5862,0.5958,0.6756,0.6192;0.5862,0.4102,0.6756,0.5573
2579	0	0	2	2		0.6717,0.4124,0.6493,0.5778;0.6717,0.4124,0.4951,0.5264	0.6717,0.4124,0.6493,0.5778;0.6717,0.4124,0.4951,0.5264	0.6756,0.4662,0.672,0.6046;0.6756,0.4662,0.5632,0.5683	0.6756,0.4662,0.672,0.6046;0.6756,0.4662,0.5632,0.5683
2580	0	0	0	0	Both_failed	0	0	0	0
2581	0	0	1	1		0.6717,0.427,0.427,0.5086	0.427,0.427,0.6717,0.5086	0.6756,0.4918,0.4918,0.5531	0.4918,0.4918,0.6756,0.5531
2582	0	0	1	1		0.7057,0.4951,0.6004	0.7057,0.4951,0.6004	0.673,0.5632,0.6181	0.673,0.5632,0.6181
2583	0	0	0	0	Both_failed	0	0	0	0
2584	0	0	1	1		0.8288,0.2995,0.5641	0.8288,0.2995,0.5641	0.7978,0.3142,0.556	0.7978,0.3142,0.556
2585	0	0	0	0	Both_failed	0	0	0	0
2586	0	0	4	4		0.8288,0.7454,0.7871;0.8288,0.6493,0.739;0.8288,0.5616,0.6952;0.8288,0.2995,0.5641	0.7454,0.8288,0.7871;0.6493,0.8288,0.739;0.5616,0.8288,0.6952;0.8288,0.2995,0.5641	0.7978,0.7446,0.7712;0.7978,0.672,0.7349;0.7978,0.5958,0.6968;0.7978,0.3142,0.556	0.7446,0.7978,0.7712;0.672,0.7978,0.7349;0.5958,0.7978,0.6968;0.7978,0.3142,0.556
2587	0	0	0	0	Both_failed	0	0	0	0
2588	0	0	3	3		0.8288,0.4124,0.6206;0.8288,0.5141,0.6714;0.8288,0.2995,0.5641	0.4124,0.8288,0.6206;0.5141,0.8288,0.6714;0.8288,0.2995,0.5641	0.7978,0.4662,0.632;0.7978,0.5862,0.692;0.7978,0.3142,0.556	0.4662,0.7978,0.632;0.5862,0.7978,0.692;0.7978,0.3142,0.556
2589	0	0	1	1		0.7057,0.7522,0.729	0.7522,0.7057,0.729	0.673,0.73,0.7015	0.73,0.673,0.7015
2590	0	0	2	2		0.5616,0.5616,0.3761,0.4998;0.5616,0.5616,0.5535,0.5589	0.3761,0.5616,0.5616,0.4998;0.5616,0.5616,0.5535,0.5589	0.5958,0.5958,0.4102,0.5339;0.5958,0.5958,0.5812,0.5909	0.4102,0.5958,0.5958,0.5339;0.5958,0.5958,0.5812,0.5909
2591	0	0	0	0	Both_failed	0	0	0	0
2592	0	0	0	0	Both_failed	0	0	0	0
2593	0	0	4	8	Exhaus	0.6717,0.427,0.3761,0.4916;0.6717,0.427,0.8808,0.6598;0.6717,0.5616,0.3761,0.5365;0.6717,0.5616,0.8808,0.7047	0.427,0.6717,0.3761,0.4916;0.427,0.6717,0.8808,0.6598;0.427,0.3761,0.8808,0.5613;0.427,0.2995,0.8808,0.5358;0.427,0.5616,0.8808,0.6231;0.6717,0.3761,0.5616,0.5365;0.6717,0.5616,0.8808,0.7047;0.2995,0.5616,0.8808,0.5806	0.6756,0.4918,0.4102,0.5259;0.6756,0.4918,0.8442,0.6705;0.6756,0.5958,0.4102,0.5605;0.6756,0.5958,0.8442,0.7052	0.4918,0.6756,0.4102,0.5259;0.4918,0.6756,0.8442,0.6705;0.4918,0.4102,0.8442,0.5821;0.4918,0.3142,0.8442,0.5501;0.4918,0.5958,0.8442,0.6439;0.6756,0.4102,0.5958,0.5605;0.6756,0.5958,0.8442,0.7052;0.3142,0.5958,0.8442,0.5847
2594	0	0	1	1		0.2995,0.5616,0.8808,0.5806	0.2995,0.5616,0.8808,0.5806	0.3142,0.5958,0.8442,0.5847	0.3142,0.5958,0.8442,0.5847
2595	0	0	0	0	Both_failed	0	0	0	0
2596	0	0	0	0	Both_failed	0	0	0	0
2597	0	0	0	0	Both_failed	0	0	0	0
2598	0	0	1	2	Exhaus	0.7454,0.6717,0.4518,0.623	0.7454,0.4518,0.8808,0.6927;0.7454,0.4518,0.6717,0.623	0.7446,0.6756,0.45,0.6234	0.7446,0.45,0.8442,0.6796;0.7446,0.45,0.6756,0.6234
2599	0	0	0	0	Both_failed	0	0	0	0
2600	0	0	0	0	Both_failed	0	0	0	0
2601	0	0	1	1		0.7029,0.5901,0.4518,0.5816	0.7029,0.5901,0.4518,0.5816	0.7014,0.6102,0.45,0.5872	0.7014,0.6102,0.45,0.5872
2602	0	0	0	0	Both_failed	0	0	0	0
2603	0	0	1	1		0.8288,0.7057,0.7672	0.8288,0.7057,0.7672	0.7978,0.673,0.7354	0.7978,0.673,0.7354
2604	0	0	1	1		0.8288,0.4124,0.6206	0.4124,0.8288,0.6206	0.7978,0.4662,0.632	0.4662,0.7978,0.632
2605	0	0	0	0	Both_failed	0	0	0	0
2606	0	0	0	0	Both_failed	0	0	0	0
2607	0	0	0	0	Both_failed	0	0	0	0
2608	0	0	0	0	Both_failed	0	0	0	0
2609	0	0	0	0	Both_failed	0	0	0	0
2610	0	0	0	0	Both_failed	0	0	0	0
2611	0	0	0	0	Both_failed	0	0	0	0
2612	0	0	0	0	Both_failed	0	0	0	0
2613	0	0	3	3		0.8808,0.4518,0.6663;0.8808,0.427,0.6539;0.8808,0.2995,0.5901	0.8808,0.4518,0.6663;0.8808,0.427,0.6539;0.8808,0.2995,0.5901	0.8442,0.45,0.6471;0.8442,0.4918,0.668;0.8442,0.3142,0.5792	0.8442,0.45,0.6471;0.8442,0.4918,0.668;0.8442,0.3142,0.5792
2614	0	0	3	3		0.7057,0.6149,0.6603;0.7057,0.7522,0.729;0.7057,0.5616,0.6337	0.7057,0.6149,0.6603;0.7057,0.7522,0.729;0.7057,0.5616,0.6337	0.673,0.6454,0.6592;0.673,0.73,0.7015;0.673,0.5958,0.6344	0.673,0.6454,0.6592;0.673,0.73,0.7015;0.673,0.5958,0.6344
2615	0	0	0	0	Both_failed	0	0	0	0
2616	0	0	1	1		0.6654,0.6717,0.6686	0.6717,0.6654,0.6686	0.6918,0.6756,0.6837	0.6756,0.6918,0.6837
2617	0	0	0	0	Both_failed	0	0	0	0
2618	0	0	1	2	Exhaus	0.4124,0.4527,0.427,0.4307	0.4527,0.4124,0.427,0.4307;0.4124,0.427,0.4124,0.4173	0.4662,0.4992,0.4918,0.4857	0.4992,0.4662,0.4918,0.4857;0.4662,0.4918,0.4662,0.4747
2619	0	0	0	0	Both_failed	0	0	0	0
2620	0	0	0	0	Both_failed	0	0	0	0
2621	0	0	0	0	Both_failed	0	0	0	0
2622	0	0	0	0	Both_failed	0	0	0	0
2623	0	0	0	0	Both_failed	0	0	0	0
2624	0	0	1	1		0.4124,0.4124,0.4124,0.4124	0.4124,0.4124,0.4124,0.4124	0.4662,0.4662,0.4662,0.4662	0.4662,0.4662,0.4662,0.4662
2625	0	0	0	0	Both_failed	0	0	0	0
2626	0	0	0	0	Both_failed	0	0	0	0
2627	0	0	0	0	Both_failed	0	0	0	0
2628	0	0	0	0	Both_failed	0	0	0	0
2629	0	0	0	0	Both_failed	0	0	0	0
2630	0	0	1	1		0.7454,0.5616,0.6535	0.7454,0.5616,0.6535	0.7446,0.5958,0.6702	0.7446,0.5958,0.6702
2631	0	0	0	0	Both_failed	0	0	0	0
2632	0	0	0	0	Both_failed	0	0	0	0
2633	0	0	0	0	Both_failed	0	0	0	0
2634	0	0	0	0	Both_failed	0	0	0	0
2635	0	0	1	1		0.6493,0.2995,0.5616,0.5035	0.2995,0.6493,0.5616,0.5035	0.672,0.3142,0.5958,0.5273	0.3142,0.672,0.5958,0.5273
2636	0	0	0	0	Both_failed	0	0	0	0
2637	0	0	0	0	Both_failed	0	0	0	0
2638	0	0	2	5	Exhaus	0.7454,0.6717,0.5616,0.6596;0.7454,0.6717,0.4124,0.6098	0.6717,0.7029,0.5616,0.6454;0.6717,0.7029,0.4124,0.5957;0.6717,0.5616,0.6654,0.6329;0.6717,0.5616,0.7454,0.6596;0.6717,0.4124,0.7454,0.6098	0.7446,0.6756,0.5958,0.672;0.7446,0.6756,0.4662,0.6288	0.6756,0.7014,0.5958,0.6576;0.6756,0.7014,0.4662,0.6144;0.6756,0.5958,0.6918,0.6544;0.6756,0.5958,0.7446,0.672;0.6756,0.4662,0.7446,0.6288
2639	0	0	0	0	Both_failed	0	0	0	0
2640	0	0	1	1		0.5616,0.4518,0.5901,0.5345	0.5616,0.4518,0.5901,0.5345	0.5958,0.45,0.6102,0.552	0.5958,0.45,0.6102,0.552
2641	0	0	0	0	Both_failed	0	0	0	0
2642	0	0	0	0	Both_failed	0	0	0	0
2643	0	0	0	0	Both_failed	0	0	0	0
2644	0	0	0	0	Both_failed	0	0	0	0
2645	0	0	0	0	Both_failed	0	0	0	0
2646	0	0	0	0	Both_failed	0	0	0	0
2647	0	0	0	0	Both_failed	0	0	0	0
2648	0	0	0	0	Both_failed	0	0	0	0
2649	0	0	0	0	Both_failed	0	0	0	0
2650	0	0	1	1		0.8808,0.7057,0.7932	0.8808,0.7057,0.7932	0.8442,0.673,0.7586	0.8442,0.673,0.7586
2651	0	0	0	0	Both_failed	0	0	0	0
2652	0	0	0	0	Both_failed	0	0	0	0
2653	0	0	1	1		0.6654,0.7522,0.5535,0.657	0.6654,0.7522,0.5535,0.657	0.6918,0.73,0.5812,0.6677	0.6918,0.73,0.5812,0.6677
2654	0	0	0	0	Both_failed	0	0	0	0
2655	0	0	0	0	Both_failed	0	0	0	0
2656	0	0	1	2	Exhaus	0.2995,0.4527,0.427,0.3931	0.4124,0.4527,0.427,0.4307;0.2995,0.4527,0.427,0.3931	0.3142,0.4992,0.4918,0.4351	0.4662,0.4992,0.4918,0.4857;0.3142,0.4992,0.4918,0.4351
2657	0	0	0	0	Both_failed	0	0	0	0
2658	0	0	2	2		0.8288,0.2995,0.5641;0.8288,0.4124,0.6206	0.2995,0.8288,0.5641;0.8288,0.4124,0.6206	0.7978,0.3142,0.556;0.7978,0.4662,0.632	0.3142,0.7978,0.556;0.7978,0.4662,0.632
2659	0	0	0	0	Both_failed	0	0	0	0
2660	0	0	0	0	Both_failed	0	0	0	0
2661	0	0	2	6	Exhaus	0.6717,0.4951,0.6501,0.6056;0.6717,0.4951,0.4518,0.5395	0.6717,0.6501,0.4518,0.5912;0.6717,0.6501,0.4951,0.6056;0.6717,0.6501,0.5616,0.6278;0.6717,0.4518,0.4951,0.5395;0.6501,0.4518,0.4951,0.5323;0.4518,0.4951,0.5535,0.5001	0.6756,0.5632,0.642,0.6269;0.6756,0.5632,0.45,0.5629	0.6756,0.642,0.45,0.5892;0.6756,0.642,0.5632,0.6269;0.6756,0.642,0.5958,0.6378;0.6756,0.45,0.5632,0.5629;0.642,0.45,0.5632,0.5517;0.45,0.5632,0.5812,0.5315
2662	0	0	1	1		0.7522,0.427,0.5141,0.5535,0.5617	0.7522,0.427,0.5141,0.5535,0.5617	0.73,0.4918,0.5862,0.5812,0.5973	0.73,0.4918,0.5862,0.5812,0.5973
2663	0	0	0	0	Both_failed	0	0	0	0
2664	0	0	2	5	Exhaus	0.7454,0.4527,0.8808,0.693;0.7454,0.4527,0.5616,0.5866	0.7454,0.8808,0.5616,0.7293;0.7454,0.8808,0.4527,0.693;0.7454,0.8808,0.2551,0.6271;0.7454,0.5616,0.4527,0.5866;0.7454,0.5616,0.5233,0.6101	0.7446,0.4992,0.8442,0.696;0.7446,0.4992,0.5958,0.6132	0.7446,0.8442,0.5958,0.7282;0.7446,0.8442,0.4992,0.696;0.7446,0.8442,0.3318,0.6402;0.7446,0.5958,0.4992,0.6132;0.7446,0.5958,0.535,0.6251
2665	0	0	1	2	Exhaus	0.2995,0.5535,0.4527,0.4352	0.5535,0.4527,0.2995,0.4352;0.4527,0.4124,0.2995,0.3882	0.3142,0.5812,0.4992,0.4649	0.5812,0.4992,0.3142,0.4649;0.4992,0.4662,0.3142,0.4265
2666	0	0	0	0	Both_failed	0	0	0	0
2667	0	0	2	3	Exhaus	0.7522,0.5616,0.5901,0.6346;0.7522,0.5616,0.5535,0.6224	0.5901,0.5535,0.5616,0.5684;0.5901,0.7522,0.5616,0.6346;0.5535,0.7522,0.5616,0.6224	0.73,0.5958,0.6102,0.6453;0.73,0.5958,0.5812,0.6357	0.6102,0.5812,0.5958,0.5957;0.6102,0.73,0.5958,0.6453;0.5812,0.73,0.5958,0.6357
2668	0	0	0	0	Both_failed	0	0	0	0
2669	0	0	1	1		0.7057,0.4527,0.5792	0.7057,0.4527,0.5792	0.673,0.4992,0.5861	0.673,0.4992,0.5861
